mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__metric,param_knn__n_neighbors,param_knn__p,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.05559463500976562,0.005215711961569906,0.4767026901245117,0.05618165382472412,euclidean,5,3,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 5, 'knn__p': 3, 'knn__weights': 'distance'}",-86850.56805218651,-82684.69768311626,-85555.0373340387,-80748.10717137816,-81800.91542701234,-83527.86513354638,2305.216813342685,45,-581.5276541222855,-674.1651085536289,-707.4940386335903,-849.7404777461059,-784.3722745098127,-719.4599107130846,92.09424490774806
0.06659698486328125,0.016163817416445462,0.5466859817504883,0.08624162674121566,euclidean,7,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 7, 'knn__p': 1, 'knn__weights': 'uniform'}",-87004.27600594895,-83016.91122035858,-86015.07237874907,-81661.1624390647,-82379.25109476989,-84015.33462777824,2104.6836796238886,57,-71893.93491283152,-72719.10247459308,-72446.42385152442,-73018.5589729819,-73156.21778691234,-72646.84759976866,449.42080336226667
0.0799468994140625,0.03139803738187234,0.43704447746276853,0.04871851820561868,euclidean,7,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 7, 'knn__p': 1, 'knn__weights': 'distance'}",-85882.24783333082,-82170.12169220546,-84699.93103776811,-79997.84962772812,-80932.2803430847,-82736.48610682345,2228.317288426238,29,-581.5645014611998,-674.320549195785,-707.5951224758937,-849.9015054883552,-784.4895845824943,-719.5742526407456,92.12739203032203
0.05797252655029297,0.004698124983970741,0.4962639808654785,0.09097966264215523,euclidean,7,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 7, 'knn__p': 2, 'knn__weights': 'uniform'}",-87004.27600594895,-83016.91122035858,-86015.07237874907,-81661.1624390647,-82379.25109476989,-84015.33462777824,2104.6836796238886,57,-71893.93491283152,-72719.10247459308,-72446.42385152442,-73018.5589729819,-73156.21778691234,-72646.84759976866,449.42080336226667
0.06838774681091309,0.014176946392312059,0.5087750434875489,0.06298198417078789,euclidean,7,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 7, 'knn__p': 2, 'knn__weights': 'distance'}",-85882.24783333082,-82170.12169220546,-84699.93103776811,-79997.84962772812,-80932.2803430847,-82736.48610682345,2228.317288426238,29,-581.5645014611998,-674.320549195785,-707.5951224758937,-849.9015054883552,-784.4895845824943,-719.5742526407456,92.12739203032203
0.05413966178894043,0.007996070312317206,0.40667095184326174,0.01176966901830389,euclidean,7,3,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 7, 'knn__p': 3, 'knn__weights': 'uniform'}",-87004.27600594895,-83016.91122035858,-86015.07237874907,-81661.1624390647,-82379.25109476989,-84015.33462777824,2104.6836796238886,57,-71893.93491283152,-72719.10247459308,-72446.42385152442,-73018.5589729819,-73156.21778691234,-72646.84759976866,449.42080336226667
0.054486656188964845,0.007709366728711524,0.42467761039733887,0.042540881242402184,euclidean,7,3,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 7, 'knn__p': 3, 'knn__weights': 'distance'}",-85882.24783333082,-82170.12169220546,-84699.93103776811,-79997.84962772812,-80932.2803430847,-82736.48610682345,2228.317288426238,29,-581.5645014611998,-674.320549195785,-707.5951224758937,-849.9015054883552,-784.4895845824943,-719.5742526407456,92.12739203032203
0.05790138244628906,0.010198515205190755,0.43520550727844237,0.008975847644394273,euclidean,10,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 10, 'knn__p': 1, 'knn__weights': 'uniform'}",-87868.21821862349,-82631.37131289762,-86808.66665702716,-82342.7891844997,-82348.09872758819,-84399.82882012724,2424.8989724989196,65,-75532.72341671486,-76513.6087984384,-76281.81137941006,-76917.0008097166,-76793.86821139387,-76407.80252313477,490.1350404515487
0.05293188095092773,0.005141078086166917,0.4171766757965088,0.015498903233421598,euclidean,10,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 10, 'knn__p': 1, 'knn__weights': 'distance'}",-86453.47191649828,-81333.88816269084,-85020.81913546716,-80413.00856664141,-80639.02312149327,-82772.0421805582,2481.6534637465015,33,-581.6160359384393,-674.5027726466429,-707.7316638495469,-850.1294151464148,-784.6441074280848,-719.7247990018257,92.17676270265696
0.05345640182495117,0.0019878254835828052,0.42780604362487795,0.016402248446972384,euclidean,10,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 10, 'knn__p': 2, 'knn__weights': 'uniform'}",-87868.21821862349,-82631.37131289762,-86808.66665702716,-82342.7891844997,-82348.09872758819,-84399.82882012724,2424.8989724989196,65,-75532.72341671486,-76513.6087984384,-76281.81137941006,-76917.0008097166,-76793.86821139387,-76407.80252313477,490.1350404515487
0.05622134208679199,0.0032871234060037053,0.4351362705230713,0.018203430871578455,euclidean,10,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 10, 'knn__p': 2, 'knn__weights': 'distance'}",-86453.47191649828,-81333.88816269084,-85020.81913546716,-80413.00856664141,-80639.02312149327,-82772.0421805582,2481.6534637465015,33,-581.6160359384393,-674.5027726466429,-707.7316638495469,-850.1294151464148,-784.6441074280848,-719.7247990018257,92.17676270265696
0.05052828788757324,0.0036464773363924043,0.4227015495300293,0.003544889591646341,euclidean,10,3,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 10, 'knn__p': 3, 'knn__weights': 'uniform'}",-87868.21821862349,-82631.37131289762,-86808.66665702716,-82342.7891844997,-82348.09872758819,-84399.82882012724,2424.8989724989196,65,-75532.72341671486,-76513.6087984384,-76281.81137941006,-76917.0008097166,-76793.86821139387,-76407.80252313477,490.1350404515487
0.05640597343444824,0.006744891846900141,0.4312394618988037,0.008338914134843885,euclidean,10,3,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 10, 'knn__p': 3, 'knn__weights': 'distance'}",-86453.47191649828,-81333.88816269084,-85020.81913546716,-80413.00856664141,-80639.02312149327,-82772.0421805582,2481.6534637465015,33,-581.6160359384393,-674.5027726466429,-707.7316638495469,-850.1294151464148,-784.6441074280848,-719.7247990018257,92.17676270265696
0.057538938522338864,0.00696779052025849,0.4479367256164551,0.0317390808098747,euclidean,15,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 15, 'knn__p': 1, 'knn__weights': 'uniform'}",-89492.1180836707,-84079.48609986505,-88260.98122228647,-83949.01247349141,-83453.36980913821,-85846.99353769037,2512.7721231263117,79,-79833.27041642569,-80800.379626952,-80401.2849142086,-80953.50858877966,-80909.68570946595,-80579.62585116638,421.0254067942895
0.052041053771972656,0.0020243148058113163,0.4452235221862793,0.020474517605897538,euclidean,15,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 15, 'knn__p': 1, 'knn__weights': 'distance'}",-87591.91977379323,-82229.84418025815,-85950.30140871424,-81657.90675044218,-81321.6377920982,-83750.3219810612,2537.177337633312,53,-581.694709477101,-674.8229952809089,-707.9679438524315,-850.4784353844087,-784.9372575342229,-719.9802683058145,92.25568067808186
0.05181035995483398,0.003604464362767388,0.4856999397277832,0.07241638636205878,euclidean,15,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 15, 'knn__p': 2, 'knn__weights': 'uniform'}",-89492.1180836707,-84079.48609986505,-88260.98122228647,-83949.01247349141,-83453.36980913821,-85846.99353769037,2512.7721231263117,79,-79833.27041642569,-80800.379626952,-80401.2849142086,-80953.50858877966,-80909.68570946595,-80579.62585116638,421.0254067942895
0.05552520751953125,0.006783660957191997,0.49786882400512694,0.07640056683970582,euclidean,15,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 15, 'knn__p': 2, 'knn__weights': 'distance'}",-87591.91977379323,-82229.84418025815,-85950.30140871424,-81657.90675044218,-81321.6377920982,-83750.3219810612,2537.177337633312,53,-581.694709477101,-674.8229952809089,-707.9679438524315,-850.4784353844087,-784.9372575342229,-719.9802683058145,92.25568067808186
0.05143980979919434,0.0022200128903433936,0.43274431228637694,0.013885401999061473,euclidean,15,3,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 15, 'knn__p': 3, 'knn__weights': 'uniform'}",-89492.1180836707,-84079.48609986505,-88260.98122228647,-83949.01247349141,-83453.36980913821,-85846.99353769037,2512.7721231263117,79,-79833.27041642569,-80800.379626952,-80401.2849142086,-80953.50858877966,-80909.68570946595,-80579.62585116638,421.0254067942895
0.04804396629333496,0.0025530758999767144,0.43186421394348146,0.013171683927964336,euclidean,15,3,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 15, 'knn__p': 3, 'knn__weights': 'distance'}",-87591.91977379323,-82229.84418025815,-85950.30140871424,-81657.90675044218,-81321.6377920982,-83750.3219810612,2537.177337633312,53,-581.694709477101,-674.8229952809089,-707.9679438524315,-850.4784353844087,-784.9372575342229,-719.9802683058145,92.25568067808186
0.04995851516723633,0.0029232395302752324,0.4399982452392578,0.005486502653597609,euclidean,20,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 20, 'knn__p': 1, 'knn__weights': 'uniform'}",-91195.66755349914,-85532.31123481781,-89792.83987854251,-86102.06188548294,-85017.53275014459,-87528.0826604974,2485.952690248408,104,-82518.52683993638,-83646.46072513013,-83055.59723467323,-83722.52133458646,-83731.20124710817,-83334.86147628687,479.3433480712433
0.05180830955505371,0.001939520709213275,0.4579945087432861,0.022351528191830144,euclidean,20,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 20, 'knn__p': 1, 'knn__weights': 'distance'}",-89027.05266814437,-83415.94476227174,-87196.54081203966,-83312.38044033054,-82379.17124570013,-85066.21798569728,2578.6063971274807,73,-581.7698685603982,-675.1490061630876,-708.1835524886426,-850.7990285689875,-785.2017648858064,-720.2206441333844,92.32358519620412
0.05224332809448242,0.00559877755993621,0.47763662338256835,0.02964126141706543,euclidean,20,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 20, 'knn__p': 2, 'knn__weights': 'uniform'}",-91195.66755349914,-85532.31123481781,-89792.83987854251,-86102.06188548294,-85017.53275014459,-87528.0826604974,2485.952690248408,104,-82518.52683993638,-83646.46072513013,-83055.59723467323,-83722.52133458646,-83731.20124710817,-83334.86147628687,479.3433480712433
0.06069073677062988,0.01764124646007385,0.47931771278381347,0.04148496513082499,euclidean,20,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 20, 'knn__p': 2, 'knn__weights': 'distance'}",-89027.05266814437,-83415.94476227174,-87196.54081203966,-83312.38044033054,-82379.17124570013,-85066.21798569728,2578.6063971274807,73,-581.7698685603982,-675.1490061630876,-708.1835524886426,-850.7990285689875,-785.2017648858064,-720.2206441333844,92.32358519620412
0.062325668334960935,0.007731179687665084,0.5178837776184082,0.059047489012552475,euclidean,20,3,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 20, 'knn__p': 3, 'knn__weights': 'uniform'}",-91195.66755349914,-85532.31123481781,-89792.83987854251,-86102.06188548294,-85017.53275014459,-87528.0826604974,2485.952690248408,104,-82518.52683993638,-83646.46072513013,-83055.59723467323,-83722.52133458646,-83731.20124710817,-83334.86147628687,479.3433480712433
0.07720961570739746,0.01879266007196724,0.5435280323028564,0.03654058528008983,euclidean,20,3,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 20, 'knn__p': 3, 'knn__weights': 'distance'}",-89027.05266814437,-83415.94476227174,-87196.54081203966,-83312.38044033054,-82379.17124570013,-85066.21798569728,2578.6063971274807,73,-581.7698685603982,-675.1490061630876,-708.1835524886426,-850.7990285689875,-785.2017648858064,-720.2206441333844,92.32358519620412
0.05929465293884277,0.004962462654475721,0.47014470100402833,0.03434836863802025,euclidean,30,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 30, 'knn__p': 1, 'knn__weights': 'uniform'}",-93873.15966840177,-88484.21654135337,-93220.46186620397,-89447.5340466551,-87926.63458646616,-90590.40134181609,2471.0942510421332,121,-87005.24574657799,-88029.44743830731,-87298.07203344902,-88068.54996144206,-88175.59090032773,-87715.38121602082,471.93178470476477
0.05458788871765137,0.007117936586482609,0.5014500617980957,0.035007703751385635,euclidean,30,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 30, 'knn__p': 1, 'knn__weights': 'distance'}",-91207.79103711659,-85957.33640121717,-90162.7941303297,-86151.02476814682,-84720.46946430892,-87639.88316022384,2556.000219752397,108,-581.9245587850357,-675.6901222945312,-708.6010717366958,-851.3540659410322,-785.7275316306129,-720.6594700775815,92.44452698143978
0.056164216995239255,0.004999655759466457,0.45746612548828125,0.0071115866364414495,euclidean,30,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 30, 'knn__p': 2, 'knn__weights': 'uniform'}",-93873.15966840177,-88484.21654135337,-93220.46186620397,-89447.5340466551,-87926.63458646616,-90590.40134181609,2471.0942510421332,121,-87005.24574657799,-88029.44743830731,-87298.07203344902,-88068.54996144206,-88175.59090032773,-87715.38121602082,471.93178470476477
0.06264081001281738,0.009350042864618189,0.45369625091552734,0.019965310495995973,euclidean,30,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 30, 'knn__p': 2, 'knn__weights': 'distance'}",-91207.79103711659,-85957.33640121717,-90162.7941303297,-86151.02476814682,-84720.46946430892,-87639.88316022384,2556.000219752397,108,-581.9245587850357,-675.6901222945312,-708.6010717366958,-851.3540659410322,-785.7275316306129,-720.6594700775815,92.44452698143978
0.0505864143371582,0.0017655599716597781,0.483808708190918,0.07595547863735898,euclidean,30,3,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 30, 'knn__p': 3, 'knn__weights': 'uniform'}",-93873.15966840177,-88484.21654135337,-93220.46186620397,-89447.5340466551,-87926.63458646616,-90590.40134181609,2471.0942510421332,121,-87005.24574657799,-88029.44743830731,-87298.07203344902,-88068.54996144206,-88175.59090032773,-87715.38121602082,471.93178470476477
0.0485870361328125,0.002982006736421463,0.4841605186462402,0.021375453268326537,euclidean,30,3,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 30, 'knn__p': 3, 'knn__weights': 'distance'}",-91207.79103711659,-85957.33640121717,-90162.7941303297,-86151.02476814682,-84720.46946430892,-87639.88316022384,2556.000219752397,108,-581.9245587850357,-675.6901222945312,-708.6010717366958,-851.3540659410322,-785.7275316306129,-720.6594700775815,92.44452698143978
0.04873800277709961,0.003837715632205207,2.0717945098876953,0.07655481398284701,manhattan,3,1,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 3, 'knn__p': 1, 'knn__weights': 'uniform'}",-85956.39107383846,-81875.86215538849,-85927.39415847311,-81808.73954116061,-82632.38471177946,-83640.15432812803,1901.516515628748,49,-57881.77489396569,-58339.3036437247,-58142.41664256796,-58383.2355166763,-58150.92823404666,-58179.53178619626,177.69474962559
0.05649099349975586,0.012775103577577843,2.0813217163085938,0.08472317760823542,manhattan,3,1,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 3, 'knn__p': 1, 'knn__weights': 'distance'}",-84743.52088353698,-81492.5645944846,-84916.97924656146,-81088.6714345403,-81977.75142552523,-82843.89751692972,1647.0194359468062,37,-581.4036292654714,-673.6425679583574,-707.1466888374783,-849.2181174089069,-783.968984962406,-719.075997686524,91.98723508896768
0.04788980484008789,0.007127697215822122,2.0270506858825685,0.05824217785950976,manhattan,3,2,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 3, 'knn__p': 2, 'knn__weights': 'uniform'}",-85956.39107383846,-81875.86215538849,-85927.39415847311,-81808.73954116061,-82632.38471177946,-83640.15432812803,1901.516515628748,49,-57881.77489396569,-58339.3036437247,-58142.41664256796,-58383.2355166763,-58150.92823404666,-58179.53178619626,177.69474962559
0.04423222541809082,0.006395178770999822,2.0068828105926513,0.037714120041036005,manhattan,3,2,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 3, 'knn__p': 2, 'knn__weights': 'distance'}",-84743.52088353698,-81492.5645944846,-84916.97924656146,-81088.6714345403,-81977.75142552523,-82843.89751692972,1647.0194359468062,37,-581.4036292654714,-673.6425679583574,-707.1466888374783,-849.2181174089069,-783.968984962406,-719.075997686524,91.98723508896768
0.03880596160888672,0.0014230263463665034,2.003689098358154,0.030053279604572714,manhattan,3,3,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 3, 'knn__p': 3, 'knn__weights': 'uniform'}",-85956.39107383846,-81875.86215538849,-85927.39415847311,-81808.73954116061,-82632.38471177946,-83640.15432812803,1901.516515628748,49,-57881.77489396569,-58339.3036437247,-58142.41664256796,-58383.2355166763,-58150.92823404666,-58179.53178619626,177.69474962559
0.0405219554901123,0.002611844987137842,2.004823112487793,0.04973722484388917,manhattan,3,3,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 3, 'knn__p': 3, 'knn__weights': 'distance'}",-84743.52088353698,-81492.5645944846,-84916.97924656146,-81088.6714345403,-81977.75142552523,-82843.89751692972,1647.0194359468062,37,-581.4036292654714,-673.6425679583574,-707.1466888374783,-849.2181174089069,-783.968984962406,-719.075997686524,91.98723508896768
0.051962852478027344,0.015682306862283165,2.0533503532409667,0.03788833221397858,manhattan,5,1,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 5, 'knn__p': 1, 'knn__weights': 'uniform'}",-83945.84702139965,-81808.0848467322,-82537.19919028338,-79723.24794679004,-80943.45008675534,-81791.56581839212,1427.8941569629826,21,-65881.18548293812,-66333.98301041065,-66504.34979757086,-66153.51959224985,-66666.70274725274,-66307.94812608445,273.47059645295826
0.03942618370056152,0.00042759242134593706,2.003956937789917,0.05211133310824098,manhattan,5,1,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 5, 'knn__p': 1, 'knn__weights': 'distance'}",-82517.29964276354,-80515.57555723499,-81723.59524946677,-78606.4477067582,-79674.73296836072,-80607.53022491685,1398.2644954080295,9,-581.4036292654714,-673.6425679583574,-707.1466888374783,-849.2181174089069,-783.968984962406,-719.075997686524,91.98723508896768
0.03844923973083496,0.0006340835662577675,2.0185475826263426,0.04480097610707691,manhattan,5,2,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 5, 'knn__p': 2, 'knn__weights': 'uniform'}",-83945.84702139965,-81808.0848467322,-82537.19919028338,-79723.24794679004,-80943.45008675534,-81791.56581839212,1427.8941569629826,21,-65881.18548293812,-66333.98301041065,-66504.34979757086,-66153.51959224985,-66666.70274725274,-66307.94812608445,273.47059645295826
0.04339437484741211,0.00657698907330603,2.0447402954101563,0.05011071910076331,manhattan,5,2,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 5, 'knn__p': 2, 'knn__weights': 'distance'}",-82517.29964276354,-80515.57555723499,-81723.59524946677,-78606.4477067582,-79674.73296836072,-80607.53022491685,1398.2644954080295,9,-581.4036292654714,-673.6425679583574,-707.1466888374783,-849.2181174089069,-783.968984962406,-719.075997686524,91.98723508896768
0.04002995491027832,0.0026258252366996534,2.004024314880371,0.020681159186730264,manhattan,5,3,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 5, 'knn__p': 3, 'knn__weights': 'uniform'}",-83945.84702139965,-81808.0848467322,-82537.19919028338,-79723.24794679004,-80943.45008675534,-81791.56581839212,1427.8941569629826,21,-65881.18548293812,-66333.98301041065,-66504.34979757086,-66153.51959224985,-66666.70274725274,-66307.94812608445,273.47059645295826
0.041393470764160153,0.0022738616707847835,2.010071134567261,0.0380598307719201,manhattan,5,3,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 5, 'knn__p': 3, 'knn__weights': 'distance'}",-82517.29964276354,-80515.57555723499,-81723.59524946677,-78606.4477067582,-79674.73296836072,-80607.53022491685,1398.2644954080295,9,-581.4036292654714,-673.6425679583574,-707.1466888374783,-849.2181174089069,-783.968984962406,-719.075997686524,91.98723508896768
0.045353269577026366,0.011759450298588872,2.058960485458374,0.021236539444188244,manhattan,7,1,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 7, 'knn__p': 1, 'knn__weights': 'uniform'}",-83425.23618111212,-80586.98132694374,-83688.33256217466,-80081.78654052714,-79659.68007931918,-81488.40333801536,1716.1801343288657,13,-69899.43064736018,-70671.24683962655,-70321.40552962077,-71027.59541022887,-70785.38869495167,-70541.0134243576,393.2678810875452
0.04940509796142578,0.01020810494059921,2.1198333263397218,0.16549322207168696,manhattan,7,1,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 7, 'knn__p': 1, 'knn__weights': 'distance'}",-81988.36723939744,-79263.9264941879,-82141.36567067765,-78235.01454287495,-78253.52843420242,-79976.44047626808,1746.0479236512526,1,-581.4036292654714,-673.6425679583574,-707.1466888374783,-849.2181174089069,-783.968984962406,-719.075997686524,91.98723508896768
0.044939422607421876,0.0082704663136376,2.1968834400177,0.1599758417290541,manhattan,7,2,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 7, 'knn__p': 2, 'knn__weights': 'uniform'}",-83425.23618111212,-80586.98132694374,-83688.33256217466,-80081.78654052714,-79659.68007931918,-81488.40333801536,1716.1801343288657,13,-69899.43064736018,-70671.24683962655,-70321.40552962077,-71027.59541022887,-70785.38869495167,-70541.0134243576,393.2678810875452
0.06390566825866699,0.014915169855163219,2.327635669708252,0.4016379354509641,manhattan,7,2,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 7, 'knn__p': 2, 'knn__weights': 'distance'}",-81988.36723939744,-79263.9264941879,-82141.36567067765,-78235.01454287495,-78253.52843420242,-79976.44047626808,1746.0479236512526,1,-581.4036292654714,-673.6425679583574,-707.1466888374783,-849.2181174089069,-783.968984962406,-719.075997686524,91.98723508896768
0.04005908966064453,0.0018644386301183648,2.026300382614136,0.018039269377699476,manhattan,7,3,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 7, 'knn__p': 3, 'knn__weights': 'uniform'}",-83425.23618111212,-80586.98132694374,-83688.33256217466,-80081.78654052714,-79659.68007931918,-81488.40333801536,1716.1801343288657,13,-69899.43064736018,-70671.24683962655,-70321.40552962077,-71027.59541022887,-70785.38869495167,-70541.0134243576,393.2678810875452
